match_id,season_id,home_team_id,home_team_goal
654264,1,9941,1
653895,1,4170,2
653896,1,8588,2
653897,1,8689,2
653898,1,9748,1
653899,1,8592,1
653901,1,8481,4
653903,1,9831,1
653905,1,9847,3
653909,1,9874,2
653911,1,9941,3
654267,1,8583,0
654268,1,9827,1
654269,1,9855,1
654272,1,8682,0
654274,1,8639,3
654276,1,9829,2
654279,1,10249,1
654282,1,8481,0
654285,1,9851,1
654286,1,9873,1
654297,1,4170,0
654298,1,9855,1
654299,1,8588,0
654301,1,8689,1
654303,1,8592,2
654305,1,9831,0
654307,1,9847,0
654310,1,9853,0
654315,1,9874,2
654316,1,9941,0
654322,1,8583,1
654324,1,9827,0
654326,1,8682,1
654328,1,8639,1
654329,1,9748,2
654332,1,9829,3
654333,1,10249,2
654344,1,8481,1
654345,1,9851,4
654347,1,9873,1
654352,1,4170,0
654353,1,9855,5
654355,1,8588,2
654360,1,8592,5
654362,1,9831,1
654363,1,9847,0
654364,1,9851,4
654366,1,9853,3
654369,1,9874,1
654372,1,9941,0
654376,1,8583,1
654378,1,9827,3
654380,1,8682,0
654381,1,8639,3
654384,1,8689,1
654386,1,9748,1
654389,1,9829,1
654393,1,10249,1
654395,1,8481,0
654397,1,9873,2
654399,1,9827,1
654402,1,4170,1
654404,1,9855,0
654406,1,8588,3
654409,1,8592,3
654411,1,9831,1
654413,1,9847,1
654415,1,9851,1
654416,1,9853,1
654417,1,9874,0
654423,1,8682,2
654425,1,8639,1
654427,1,8689,1
654429,1,9748,2
654431,1,9829,1
654433,1,10249,3
654434,1,8481,0
654435,1,9847,0
654436,1,9941,1
654438,1,9873,1
654442,1,8583,1
654443,1,9827,1
654445,1,4170,0
654447,1,9855,1
654449,1,8588,1
654452,1,8592,1
654454,1,9831,2
654455,1,9851,1
654456,1,9853,1
654457,1,9874,1
654462,1,8682,0
654464,1,8639,1
654466,1,8689,1
654469,1,9748,1
654471,1,9829,0
654473,1,10249,1
654474,1,8481,1
654475,1,9847,4
654476,1,9941,1
654478,1,9873,0
654488,1,8583,2
654490,1,9827,3
654491,1,4170,2
654492,1,9855,0
654495,1,8588,0
654498,1,8592,2
654500,1,10249,2
654502,1,9831,1
654504,1,9851,4
654506,1,9853,0
653915,1,8583,0
653916,1,9827,4
653917,1,9855,1
653919,1,8682,2
653921,1,8639,1
653923,1,9829,2
653926,1,10249,2
653930,1,9851,1
653932,1,9853,0
653934,1,9873,2
654509,1,8682,1
654510,1,8639,4
654511,1,8689,4
654514,1,9748,2
654517,1,9829,0
654519,1,8481,5
654520,1,9847,3
654523,1,9874,0
654525,1,9941,0
654527,1,9873,2
654529,1,8583,1
654530,1,9827,1
654531,1,4170,1
654532,1,9855,1
654533,1,8592,1
654534,1,10249,0
654535,1,9831,0
654536,1,9851,1
654537,1,9853,2
654538,1,9873,1
654539,1,8682,2
654540,1,8588,3
654541,1,8689,1
654542,1,9748,1
654543,1,8592,4
654544,1,9829,2
654545,1,8481,0
654546,1,9874,0
654547,1,9941,4
654548,1,9847,3
654706,1,8583,4
654707,1,9827,2
654708,1,4170,1
654709,1,9855,2
654710,1,8639,4
654711,1,10249,1
654712,1,9831,0
654713,1,9851,0
654714,1,9853,0
654715,1,9873,0
654716,1,8682,1
654717,1,8588,1
654718,1,8689,1
654719,1,9748,3
654720,1,8592,1
654721,1,8481,0
654722,1,9831,2
654723,1,9847,1
654724,1,9874,0
654725,1,9941,0
654726,1,8583,0
654727,1,9827,1
654728,1,4170,3
654729,1,9855,4
654730,1,8639,3
654731,1,9829,1
654732,1,10249,0
654733,1,9851,1
654734,1,9853,1
654735,1,9873,0
654736,1,4170,0
654737,1,8588,1
654738,1,8689,2
654739,1,9748,2
654740,1,8592,3
654741,1,8481,3
654742,1,9831,1
654743,1,9847,2
654744,1,9874,0
654745,1,9941,0
654746,1,8583,0
654747,1,9827,2
654748,1,9855,2
654749,1,8682,1
654750,1,8639,3
654751,1,9829,2
654752,1,10249,2
654753,1,9851,2
654754,1,9853,0
654755,1,9873,2
654756,1,4170,1
654757,1,8588,4
654758,1,8689,2
654759,1,9748,2
654760,1,8592,2
654761,1,8481,1
654762,1,9831,1
654763,1,9847,1
654764,1,9874,1
654765,1,9941,0
653935,1,4170,0
653936,1,8588,2
653937,1,8689,1
653939,1,9748,3
653942,1,8592,0
653944,1,9831,0
653946,1,9847,3
653948,1,9853,1
653950,1,9874,1
653951,1,9941,0
653955,1,8583,2
653956,1,9827,1
653958,1,8682,1
653960,1,8639,1
653963,1,9748,1
653965,1,9829,2
653969,1,10249,1
653971,1,8481,0
653973,1,9851,1
653974,1,9873,1
653975,1,4170,0
653976,1,9855,0
653978,1,8588,1
653980,1,8689,3
653983,1,8592,4
653986,1,9831,1
653988,1,9847,1
653990,1,9853,1
653992,1,9874,2
653994,1,9941,2
653995,1,8583,2
653998,1,9827,1
654000,1,8682,3
654002,1,8639,1
654004,1,8689,1
654007,1,9748,2
654009,1,9829,1
654012,1,10249,1
654013,1,8481,2
654014,1,9873,3
654015,1,4170,2
654018,1,9855,2
654020,1,8588,0
654022,1,8592,1
654024,1,9831,3
654027,1,9847,1
654029,1,9851,0
654031,1,9853,3
654033,1,9874,1
654034,1,9941,0
654035,1,8583,1
654037,1,8682,1
654039,1,8639,0
654040,1,8689,4
654043,1,9748,0
654050,1,9829,2
654051,1,10249,2
654055,1,8481,0
654057,1,9941,1
654059,1,9873,2
829867,2,8583,2
829869,2,8588,1
829870,2,9748,0
829871,2,8592,1
829872,2,10249,1
829873,2,9831,0
829874,2,9847,3
829875,2,9851,1
829876,2,9874,2
829877,2,9941,2
829964,2,108893,1
829965,2,9827,0
829966,2,8588,1
829967,2,8639,1
829968,2,9829,0
829969,2,8481,1
829970,2,9847,2
829971,2,9851,0
829972,2,9853,1
829973,2,9874,1
829982,2,8583,2
829983,2,8521,2
829984,2,7819,2
829985,2,8689,2
829986,2,9748,2
829987,2,8592,0
829988,2,9829,2
829991,2,10249,1
830011,2,9941,1
830027,2,9873,1
830044,2,108893,3
830045,2,9827,1
830047,2,8588,2
830048,2,8639,3
830050,2,8481,0
830051,2,9831,2
830052,2,9847,2
830053,2,9851,1
830054,2,9853,1
830055,2,9874,1
830058,2,8583,2
830059,2,9827,2
830060,2,8521,1
830062,2,7819,2
830063,2,8689,1
830065,2,9748,1
830066,2,8592,1
830068,2,9829,0
830069,2,10249,1
830070,2,9873,1
830071,2,108893,2
830072,2,8588,1
830073,2,8639,2
830074,2,8481,2
830075,2,9831,0
830076,2,9847,2
830077,2,9851,2
830078,2,9853,1
830079,2,9874,2
830080,2,9941,0
830081,2,8583,1
830082,2,9827,1
830083,2,8521,4
830084,2,7819,0
830085,2,8689,2
830086,2,9748,2
830087,2,8592,4
830088,2,9829,1
830089,2,8481,1
830090,2,9873,3
830091,2,108893,1
830092,2,8588,1
830093,2,8639,6
830094,2,10249,1
830095,2,9831,1
830096,2,9847,3
830097,2,9851,1
830099,2,9853,2
830100,2,9874,2
830101,2,9941,1
830102,2,108893,0
830104,2,8583,1
830105,2,9827,0
830106,2,8521,0
830107,2,7819,0
830108,2,8689,3
830109,2,9748,2
830110,2,9829,0
830112,2,8481,1
830113,2,9873,1
830114,2,8588,2
830115,2,8639,3
830116,2,8592,1
830117,2,10249,1
830118,2,9831,1
830119,2,9847,2
830120,2,9851,1
830121,2,9853,2
830122,2,9874,1
830123,2,9941,3
830124,2,108893,0
830125,2,9827,2
830126,2,8521,0
830127,2,7819,1
830128,2,8639,1
830131,2,8689,0
830132,2,9748,1
830133,2,9829,2
830134,2,8481,2
830135,2,9873,2
829878,2,108893,0
829879,2,9827,1
829880,2,8521,1
829881,2,7819,3
829883,2,8639,0
829884,2,8689,1
829885,2,9829,0
829886,2,8481,0
829887,2,9853,3
829888,2,9873,3
830136,2,8583,1
830137,2,8521,1
830138,2,8588,2
830139,2,9748,3
830140,2,8592,2
830141,2,10249,2
830142,2,9831,0
830143,2,9847,2
830144,2,9851,4
830145,2,9941,1
830146,2,108893,1
830147,2,9827,2
830148,2,7819,2
830149,2,8639,1
830150,2,8689,2
830151,2,9829,0
830152,2,8481,1
830154,2,9853,2
830155,2,9874,5
830156,2,9873,2
830159,2,8583,1
830161,2,8521,2
830162,2,7819,0
830163,2,8588,1
830165,2,9748,0
830166,2,8592,1
830168,2,10249,1
830170,2,9831,1
830171,2,9851,1
830172,2,9941,2
830175,2,108893,0
830176,2,9827,1
830180,2,8639,2
830181,2,9829,3
830182,2,8481,3
830183,2,9847,0
830184,2,9851,2
830186,2,9853,1
830188,2,9874,1
830191,2,9873,3
830196,2,8583,1
830197,2,8521,2
830199,2,7819,2
830205,2,8588,2
830207,2,8689,5
830209,2,9748,4
830213,2,8592,2
830216,2,10249,1
830220,2,9831,0
830222,2,9941,1
830230,2,108893,1
830235,2,9827,3
830239,2,8639,1
830243,2,9829,2
830249,2,8481,1
830254,2,9847,2
830260,2,9851,2
830266,2,9853,0
830276,2,9874,0
830278,2,9873,0
830281,2,8583,1
830283,2,8521,1
830284,2,7819,1
830285,2,8689,0
830286,2,9748,5
830288,2,8592,1
830291,2,10249,0
830293,2,9831,0
830295,2,9941,0
830296,2,9873,0
830300,2,108893,3
830302,2,9827,0
830306,2,8588,0
830307,2,8639,2
830309,2,8481,2
830310,2,9831,1
830313,2,9847,2
830316,2,9851,0
830318,2,9853,2
830320,2,9874,0
830323,2,8583,2
830325,2,8521,1
830327,2,7819,2
830329,2,8689,0
830330,2,9748,1
830332,2,8592,2
830334,2,9829,0
830336,2,10249,1
830339,2,9941,1
830341,2,9873,2
830344,2,108893,0
830345,2,8588,0
830348,2,8639,3
830352,2,8481,0
830353,2,9831,2
830354,2,9847,0
830356,2,9851,0
830357,2,9853,1
830360,2,9874,2
830362,2,9941,0
829889,2,8583,1
829890,2,8588,2
829891,2,9748,1
829892,2,8592,2
829893,2,10249,0
829894,2,9831,1
829895,2,9847,1
829896,2,9851,0
829897,2,9874,0
829898,2,9941,2
830365,2,8583,2
830368,2,9827,0
830369,2,8521,2
830372,2,7819,1
830373,2,8689,1
830375,2,9748,3
830377,2,8592,2
830378,2,9829,1
830380,2,10249,1
830382,2,9873,1
830385,2,108893,0
830387,2,8588,1
830388,2,8639,1
830390,2,10249,1
830392,2,9831,3
830393,2,9847,1
830396,2,9851,1
830397,2,9853,2
830399,2,9874,3
830401,2,9941,0
830405,2,8583,1
830436,2,9827,2
830437,2,8521,2
830439,2,7819,1
830442,2,8689,1
830443,2,9748,3
830445,2,8592,4
830447,2,9829,1
830448,2,8481,0
830450,2,9873,1
830456,2,8588,2
830458,2,8639,5
830459,2,8592,1
830461,2,10249,0
830463,2,9831,0
830465,2,9847,3
830467,2,9851,0
830469,2,9853,1
830470,2,9874,1
830473,2,9941,2
830476,2,108893,0
830477,2,8583,1
830478,2,9827,0
830479,2,8521,0
830480,2,7819,1
830481,2,8689,0
830482,2,9748,3
830483,2,9829,1
830484,2,8481,0
830486,2,9873,2
830489,2,8583,4
830490,2,8588,1
830492,2,8592,3
830494,2,10249,3
830496,2,9831,3
830498,2,9847,2
830500,2,9851,1
830502,2,9853,1
830503,2,9874,3
830505,2,9941,0
830506,2,108893,1
830508,2,9827,1
830510,2,8521,1
830512,2,7819,2
830514,2,8639,1
830516,2,8689,2
830517,2,9829,1
830519,2,8481,3
830520,2,9853,1
830522,2,9873,1
830524,2,8583,0
830525,2,8588,0
830528,2,9748,0
830529,2,8592,2
830530,2,10249,0
830532,2,9831,2
830534,2,9847,2
830535,2,9851,0
830537,2,9874,2
830538,2,9941,2
830539,2,108893,1
830540,2,9827,2
830541,2,8521,0
830542,2,7819,2
830543,2,8639,3
830544,2,8689,1
830545,2,9829,0
830546,2,8481,4
830547,2,9853,1
830550,2,9873,2
829900,2,108893,0
829901,2,9827,1
829902,2,7819,0
829903,2,8639,1
829904,2,8689,2
829905,2,9829,2
829907,2,8481,0
829908,2,9853,3
829909,2,9874,3
829910,2,9873,0
829911,2,8583,1
829912,2,8521,0
829913,2,8588,1
829914,2,9748,1
829915,2,8592,2
829916,2,10249,1
829917,2,9831,2
829918,2,9847,4
829919,2,9851,2
829920,2,9941,0
829921,2,108893,0
829922,2,9827,2
829923,2,8639,1
829924,2,8689,0
829925,2,9829,0
829926,2,8481,0
829928,2,9847,0
829929,2,9853,3
829930,2,9874,4
829931,2,9873,1
829933,2,8583,2
829934,2,8521,1
829935,2,7819,0
829936,2,8588,0
829937,2,8689,2
829938,2,9748,0
829939,2,8592,2
829940,2,10249,3
829941,2,9831,1
829942,2,9941,1
829944,2,108893,0
829945,2,9827,1
829946,2,8639,3
829947,2,9829,0
829948,2,8481,2
829949,2,9847,0
829950,2,9851,3
829951,2,9853,1
829952,2,9874,3
829953,2,9873,2
829954,2,8583,0
829955,2,8521,0
829956,2,7819,0
829957,2,8588,0
829958,2,8689,2
829959,2,9748,3
829960,2,8592,1
829961,2,10249,2
829962,2,9831,2
829963,2,9941,0
1019336,3,8576,0
1019337,3,9827,1
1019338,3,8521,2
1019339,3,7819,1
1019340,3,9836,1
1019341,3,8592,2
1019342,3,10249,3
1019343,3,8481,1
1019344,3,9831,1
1019345,3,9847,0
1019500,3,8576,1
1019502,3,8583,1
1019505,3,8521,1
1019507,3,4087,1
1019508,3,9748,3
1019510,3,10249,5
1019513,3,9831,3
1019514,3,9851,2
1019516,3,9941,0
1019517,3,9873,3
1019521,3,8583,0
1019522,3,9827,1
1019525,3,7819,1
1019528,3,8639,3
1019529,3,8689,0
1019530,3,8592,2
1019532,3,8481,1
1019533,3,9847,2
1019535,3,9853,1
1019537,3,9874,1
1019539,3,8576,0
1019541,3,8521,3
1019543,3,9836,2
1019545,3,4087,3
1019549,3,9748,2
1019552,3,10249,2
1019555,3,9831,1
1019558,3,9847,4
1019560,3,9941,1
1019564,3,9873,0
1019567,3,8583,2
1019569,3,9827,1
1019571,3,7819,3
1019572,3,8639,1
1019576,3,8689,2
1019578,3,8592,2
1019581,3,8481,2
1019583,3,9851,1
1019586,3,9853,1
1019587,3,9874,2
1019589,3,8576,2
1019591,3,8521,2
1019593,3,9836,2
1019594,3,4087,2
1019595,3,9748,1
1019598,3,10249,1
1019601,3,9831,0
1019603,3,9847,0
1019605,3,9941,0
1019609,3,9873,2
1019614,3,8583,0
1019616,3,9827,2
1019618,3,8639,2
1019621,3,8689,1
1019623,3,8592,3
1019625,3,8481,1
1019626,3,9851,3
1019629,3,9853,3
1019631,3,9874,1
1019633,3,9941,2
1019636,3,8576,2
1019637,3,9827,2
1019642,3,8521,2
1019643,3,7819,1
1019645,3,9836,0
1019647,3,4087,2
1019650,3,9748,3
1019654,3,10249,4
1019658,3,9831,2
1019660,3,9847,3
1019669,3,8583,2
1019670,3,8639,2
1019672,3,8689,0
1019673,3,8592,0
1019674,3,8481,2
1019677,3,9851,1
1019679,3,9853,2
1019683,3,9874,0
1019685,3,9941,2
1019690,3,9873,1
1019691,3,8576,1
1019696,3,9827,1
1019699,3,8521,1
1019703,3,7819,1
1019707,3,9836,1
1019710,3,9748,2
1019712,3,8592,2
1019716,3,10249,1
1019717,3,9831,2
1019720,3,9847,0
1019727,3,8583,2
1019730,3,4087,4
1019733,3,8639,4
1019734,3,8689,0
1019737,3,8481,1
1019740,3,9851,1
1019745,3,9853,0
1019748,3,9874,0
1019752,3,9941,0
1019755,3,9873,1
1019346,3,8583,2
1019347,3,4087,1
1019348,3,8639,0
1019349,3,8689,1
1019350,3,9748,1
1019351,3,9851,1
1019352,3,9853,1
1019353,3,9874,1
1019354,3,9941,2
1019355,3,9873,0
1019762,3,8576,2
1019765,3,9827,2
1019767,3,8521,1
1019770,3,7819,0
1019774,3,9836,3
1019779,3,8592,2
1019784,3,10249,1
1019786,3,8481,2
1019788,3,9847,3
1019791,3,9853,1
1019794,3,8583,1
1019798,3,8521,0
1019800,3,4087,0
1019803,3,8639,3
1019807,3,8689,1
1019810,3,9748,3
1019815,3,9831,0
1019817,3,9851,1
1019819,3,9941,1
1019822,3,9873,1
1019827,3,8576,1
1019829,3,9827,2
1019832,3,7819,2
1019835,3,9836,1
1019837,3,8592,2
1019842,3,10249,1
1019845,3,8481,0
1019849,3,9847,3
1019851,3,9853,4
1019856,3,9874,0
1019861,3,8583,1
1019864,3,8521,1
1019870,3,4087,2
1019876,3,8639,4
1019879,3,9748,1
1019881,3,10249,3
1019882,3,9831,0
1019884,3,9851,1
1019886,3,9941,0
1019889,3,9873,1
1019893,3,8576,0
1019896,3,9827,1
1019900,3,7819,2
1019905,3,9836,3
1019909,3,8689,0
1019911,3,8592,1
1019914,3,8481,0
1019918,3,9847,2
1019923,3,9853,4
1019926,3,9874,0
1019931,3,8576,2
1019934,3,8583,0
1019936,3,8521,1
1019938,3,4087,2
1019940,3,9748,4
1019943,3,10249,1
1019946,3,9831,1
1019948,3,9851,1
1019951,3,9941,2
1019952,3,9873,2
1019956,3,9827,1
1019958,3,7819,0
1019961,3,9836,1
1019963,3,8639,2
1019965,3,8689,0
1019967,3,8592,0
1019969,3,8481,2
1019970,3,9847,4
1019972,3,9853,0
1019974,3,9874,1
1019977,3,8576,1
1019980,3,8521,0
1019983,3,9836,1
1019985,3,4087,2
1019989,3,9748,2
1019992,3,10249,3
1019994,3,9831,1
1019996,3,9851,1
1020000,3,9941,1
1020002,3,9873,1
1020008,3,8583,0
1020010,3,9827,1
1020011,3,7819,2
1020014,3,8639,4
1020016,3,8689,2
1020017,3,8592,1
1020019,3,8481,1
1020021,3,9851,0
1020023,3,9853,0
1020025,3,9874,2
1020028,3,8576,1
1020030,3,8521,0
1020033,3,9836,2
1020034,3,4087,0
1020036,3,9748,2
1020038,3,10249,1
1020040,3,9831,1
1020050,3,9847,1
1020053,3,9941,1
1020055,3,9873,1
1019357,3,8576,1
1019358,3,9827,1
1019359,3,8521,1
1019361,3,7819,1
1019363,3,9836,2
1019365,3,8592,0
1019368,3,10249,4
1019370,3,8481,1
1019372,3,9831,1
1019374,3,9847,2
1020057,3,8583,2
1020060,3,9827,1
1020062,3,7819,0
1020064,3,8639,2
1020071,3,8689,0
1020075,3,8592,1
1020078,3,8481,2
1020080,3,9851,1
1020082,3,9853,2
1020092,3,9874,2
1020096,3,8576,1
1020099,3,8521,3
1020101,3,7819,1
1020104,3,9836,0
1020106,3,4087,1
1020109,3,9748,2
1020111,3,10249,2
1020114,3,9831,2
1020115,3,9847,2
1020117,3,9873,2
1020118,3,8583,1
1020119,3,8639,4
1020120,3,8689,2
1020123,3,8592,1
1020124,3,8481,2
1020126,3,9851,3
1020128,3,9853,2
1020130,3,9874,1
1020132,3,9941,3
1020134,3,9873,0
1020137,3,8576,0
1020149,3,9827,2
1020150,3,8521,0
1020152,3,7819,1
1020153,3,9836,0
1020156,3,4087,2
1020159,3,9748,3
1020162,3,10249,1
1020163,3,9831,1
1020167,3,9847,6
1020181,3,8583,4
1020183,3,4087,1
1020185,3,8639,2
1020187,3,8689,2
1020188,3,8481,1
1020190,3,9851,3
1020191,3,9853,1
1020193,3,9874,0
1020194,3,9941,0
1020196,3,9873,2
1020197,3,8576,2
1020199,3,9827,2
1020200,3,8521,0
1020201,3,7819,1
1020202,3,9836,0
1020203,3,9748,4
1020204,3,8592,1
1020205,3,10249,2
1020206,3,9831,0
1020207,3,9847,2
1020208,3,8583,2
1020210,3,4087,2
1020213,3,8639,3
1020215,3,8689,0
1020216,3,9748,1
1020218,3,9851,0
1020220,3,9853,0
1020222,3,9874,1
1020224,3,9941,0
1020226,3,9873,3
1020228,3,8576,1
1020229,3,9827,1
1020230,3,8521,1
1020231,3,7819,1
1020232,3,9836,1
1020233,3,8592,3
1020234,3,10249,1
1020236,3,8481,3
1020237,3,9831,1
1020239,3,9847,3
1020241,3,8583,1
1020242,3,4087,0
1020245,3,8639,4
1020246,3,8689,1
1020248,3,9748,3
1020249,3,9851,5
1020250,3,9853,2
1020252,3,9874,1
1020254,3,9941,0
1020256,3,9873,3
1019385,3,8583,4
1019387,3,4087,0
1019389,3,8639,3
1019391,3,8689,2
1019392,3,9748,2
1019393,3,9831,0
1019395,3,9851,3
1019396,3,9874,2
1019397,3,9941,1
1019398,3,9873,1
1019400,3,8576,3
1019402,3,9827,0
1019404,3,7819,0
1019406,3,9836,1
1019408,3,8592,0
1019410,3,10249,1
1019412,3,8481,0
1019414,3,9847,1
1019416,3,9853,1
1019417,3,9874,1
1019419,3,8583,1
1019420,3,8521,2
1019422,3,4087,2
1019424,3,8639,2
1019426,3,8689,3
1019428,3,9748,2
1019429,3,9831,3
1019431,3,9851,1
1019433,3,9941,3
1019435,3,9873,4
1019437,3,8576,1
1019438,3,9827,1
1019441,3,7819,1
1019446,3,9836,1
1019447,3,8689,1
1019449,3,8592,2
1019451,3,8481,1
1019452,3,9847,2
1019454,3,9853,1
1019455,3,9874,2
1019457,3,8583,4
1019459,3,8521,1
1019461,3,4087,2
1019462,3,8639,1
1019464,3,9748,3
1019467,3,10249,0
1019469,3,9831,1
1019471,3,9851,1
1019472,3,9941,1
1019475,3,9873,1
1019478,3,9827,2
1019479,3,7819,1
1019481,3,9836,1
1019484,3,8639,2
1019487,3,8689,2
1019488,3,8592,1
1019490,3,8481,1
1019492,3,9847,2
1019494,3,9853,1
1019497,3,9874,3
1216803,4,10249,1
1216804,4,4087,2
1216805,4,8481,1
1216806,4,9831,0
1216807,4,9847,2
1216808,4,9837,0
1216809,4,9851,0
1216810,4,9853,1
1216811,4,9874,2
1216812,4,10242,0
1216901,4,7794,3
1216902,4,8639,2
1216903,4,8689,4
1216904,4,10249,3
1216905,4,8481,0
1216906,4,9837,1
1216907,4,9853,2
1216908,4,9874,2
1216909,4,9941,3
1216910,4,8592,1
1216911,4,8576,0
1216912,4,9827,1
1216913,4,8521,2
1216914,4,4087,0
1216915,4,9748,5
1216916,4,9831,2
1216917,4,9847,1
1216918,4,9851,1
1216919,4,10242,1
1216920,4,9873,3
1216921,4,7794,2
1216922,4,8639,1
1216923,4,8689,0
1216924,4,8592,2
1216925,4,8481,1
1216926,4,9837,1
1216927,4,9853,2
1216928,4,9874,1
1216929,4,9941,2
1216930,4,10249,1
1216931,4,8576,0
1216932,4,8521,3
1216933,4,4087,2
1216934,4,8689,2
1216935,4,9748,3
1216936,4,9831,1
1216937,4,9847,1
1216938,4,10242,3
1216939,4,9873,1
1216940,4,9827,1
1216941,4,7794,2
1216942,4,10249,1
1216943,4,8481,1
1216944,4,9847,4
1216945,4,9837,0
1216946,4,9851,0
1216947,4,9853,1
1216948,4,9874,0
1216949,4,9941,3
1216950,4,8592,1
1216951,4,8576,0
1216952,4,9827,2
1216953,4,8521,1
1216954,4,4087,1
1216955,4,8639,0
1216956,4,8689,1
1216957,4,9748,1
1216958,4,9831,2
1216959,4,10242,2
1216960,4,9873,1
1216961,4,8592,0
1216962,4,10249,3
1216963,4,8481,1
1216964,4,9847,4
1216965,4,9837,0
1216966,4,9851,2
1216967,4,9853,0
1216968,4,9874,1
1216969,4,9941,0
1216970,4,10242,1
1216971,4,8576,2
1216972,4,7794,1
1216973,4,9827,0
1216974,4,8521,1
1216975,4,4087,2
1216976,4,8639,2
1216977,4,8689,2
1216978,4,9748,1
1216979,4,9831,1
1216980,4,9873,0
1216981,4,10249,4
1216982,4,8481,1
1216983,4,9831,3
1216984,4,9837,1
1216985,4,9851,2
1216986,4,9853,0
1216987,4,9874,1
1216988,4,9941,0
1216989,4,10242,3
1216990,4,9847,1
1216991,4,8576,2
1216992,4,7794,4
1216993,4,9827,0
1216994,4,8521,0
1216995,4,8639,4
1216996,4,8689,2
1216997,4,9748,3
1216998,4,8592,1
1216999,4,9941,2
1217000,4,9873,2
1216821,4,8576,0
1216822,4,7794,2
1216823,4,9827,1
1216824,4,8521,1
1216825,4,8639,1
1216826,4,8689,2
1216827,4,9748,4
1216828,4,8592,2
1216829,4,9941,2
1216830,4,9873,0
1217001,4,4087,0
1217002,4,10249,2
1217003,4,8481,2
1217004,4,9831,5
1217005,4,9847,0
1217006,4,9837,1
1217007,4,9851,0
1217008,4,9853,2
1217009,4,9874,3
1217010,4,10242,1
1217011,4,8576,1
1217012,4,7794,0
1217013,4,9827,0
1217014,4,8521,0
1217015,4,8639,0
1217016,4,8689,3
1217017,4,9748,0
1217018,4,8592,3
1217019,4,9874,1
1217020,4,9941,2
1217021,4,4087,1
1217022,4,10249,2
1217023,4,8481,2
1217024,4,9831,0
1217025,4,9847,1
1217026,4,9837,1
1217027,4,9851,2
1217028,4,9853,3
1217029,4,10242,2
1217030,4,9873,0
1217031,4,8576,3
1217032,4,7794,0
1217033,4,9827,2
1217034,4,8521,0
1217035,4,8639,1
1217036,4,8689,2
1217037,4,8592,0
1217038,4,10249,3
1217039,4,9874,1
1217040,4,9941,0
1217041,4,8576,1
1217042,4,4087,1
1217043,4,9748,1
1217044,4,8481,1
1217045,4,9831,1
1217046,4,9847,3
1217047,4,9851,2
1217048,4,9853,4
1217049,4,10242,0
1217050,4,9873,2
1217051,4,7794,0
1217052,4,9827,0
1217053,4,8521,1
1217054,4,8639,2
1217055,4,8689,2
1217056,4,8592,1
1217057,4,10249,1
1217058,4,9837,1
1217059,4,9874,3
1217060,4,9941,2
1217061,4,8576,1
1217062,4,9827,0
1217063,4,4087,0
1217064,4,9748,3
1217065,4,8481,0
1217066,4,9831,2
1217067,4,9847,2
1217068,4,9851,2
1217069,4,10242,0
1217070,4,9873,0
1217071,4,7794,1
1217072,4,8521,1
1217073,4,8639,2
1217074,4,8689,1
1217075,4,8592,2
1217076,4,10249,2
1217077,4,9837,1
1217078,4,9853,4
1217079,4,9874,1
1217080,4,9941,0
1217081,4,8576,1
1217082,4,9827,1
1217083,4,8521,0
1217084,4,4087,5
1217085,4,9748,0
1217086,4,9831,2
1217087,4,9847,2
1217088,4,9851,2
1217089,4,10242,4
1217090,4,9873,1
1217091,4,7794,4
1217092,4,8639,1
1217093,4,8689,4
1217094,4,8592,0
1217095,4,10249,1
1217096,4,8481,1
1217097,4,9837,1
1217098,4,9853,2
1217099,4,9874,1
1217100,4,9941,0
1216831,4,4087,1
1216832,4,10249,0
1216833,4,8481,0
1216834,4,9831,2
1216835,4,9847,0
1216836,4,9837,1
1216837,4,9851,3
1216838,4,9853,4
1216839,4,10242,2
1216840,4,9873,3
1217101,4,8576,2
1217102,4,9827,1
1217103,4,8521,1
1217104,4,4087,2
1217105,4,9748,1
1217106,4,9831,0
1217107,4,9847,1
1217108,4,9851,0
1217109,4,10242,2
1217110,4,9873,3
1217111,4,7794,4
1217112,4,8639,5
1217113,4,8592,1
1217114,4,10249,3
1217115,4,8481,1
1217116,4,9837,1
1217117,4,9851,0
1217118,4,9853,1
1217119,4,9874,0
1217120,4,9941,3
1217121,4,8576,1
1217122,4,9827,4
1217123,4,8521,0
1217124,4,4087,4
1217125,4,8639,0
1217126,4,8689,4
1217127,4,9748,3
1217128,4,9831,3
1217129,4,10242,0
1217130,4,9873,0
1217131,4,7794,1
1217132,4,8592,1
1217133,4,10249,1
1217134,4,8481,3
1217135,4,9847,3
1217136,4,9837,0
1217137,4,9851,1
1217138,4,9853,4
1217139,4,9874,2
1217140,4,9941,0
1217141,4,8576,2
1217142,4,7794,0
1217143,4,9827,0
1217144,4,8521,0
1217145,4,4087,0
1217146,4,8639,3
1217147,4,8689,0
1217148,4,9748,1
1217149,4,9831,3
1217150,4,9873,0
1217151,4,8592,2
1217152,4,10249,2
1217153,4,8481,0
1217154,4,9847,1
1217155,4,9837,1
1217156,4,9851,0
1217157,4,9853,0
1217158,4,9874,1
1217159,4,9941,4
1217160,4,10242,1
1217161,4,8576,0
1217162,4,7794,3
1217163,4,9827,3
1217164,4,8521,0
1217165,4,4087,4
1217166,4,8639,3
1217167,4,8689,3
1217168,4,9748,0
1217169,4,8592,2
